재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 재무상태표, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치측정금융부채	2,125,900,458,344	1,108,861,986,299	850,662,211,665
 재무상태표, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_Liabilities	            부채총계	6,954,706,615,249	4,620,652,907,924	2,849,952,247,659
 재무상태표, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타비금융부채	153,862,286,319	163,834,603,829	181,104,782,168
 재무상태표, 증권 - 연결	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_Provisions	            충당부채	6,480,898,830	1,263,138,307	1,129,867,379
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_Assets	         자산총계	10,670,641,837,509	10,211,959,858,311	9,757,370,294,448
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	653,088,730,552	704,628,328,648	625,908,557,652
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	14,308,582,473	18,375,933,650	15,846,585,713
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	         이연법인세자산	119,887,945	262,188,718	417,292,032
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	4,245,401,171,891	3,811,822,590,793	4,098,137,160,247
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	584,822,895,312	220,710,690,168	152,568,808,443
 재무상태표, 증권 - 연결	[016610]	DB금융투자	유가증권시장상장법인	661	금융 지원 서비스업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	4,804,192,483,049	5,081,837,062,487	4,631,160,622,195
